Expected constant (n/10): 24786.9

Rank	Word	Frequency	Rank*Frequency
5848	acted	3	17544
5849	hawker	3	17547
5850	ashoke	3	17550
5851	pandalhopping	3	17553
5852	helpful	3	17556
5853	kenneth	3	17559
5854	hidden	3	17562
5855	barriers	3	17565
5856	flushout	3	17568
5857	barua	3	17571
5858	singha	3	17574
5859	chargesheets	3	17577
5860	solved	3	17580
5861	ills	3	17583
5862	foeticide	3	17586
5863	prominently	3	17589
5864	rd	3	17592
5865	dubey	3	17595
5866	unsafe	3	17598
5867	statistics	3	17601
5868	maternal	3	17604
5869	baiters	3	17607
5870	concluding	3	17610
5871	governmentaided	3	17613
5872	competitive	3	17616
5873	simultaneously	3	17619
5874	spreading	3	17622
5875	bulua	3	17625
5876	grow	3	17628
5877	compounded	3	17631
5878	potatoes	3	17634
5879	quintal	3	17637
5880	inching	3	17640
5881	mercury	3	17643
5882	monitoring	3	17646
5883	categorically	3	17649
5884	bouquet	3	17652
5885	goodies	3	17655
5886	presenting	3	17658
5887	indicating	3	17661
5888	steal	3	17664
5889	files	3	17667
5890	thank	3	17670
5891	presided	3	17673
5892	tag	3	17676
5893	don	3	17679
5894	ramesh	3	17682
5895	relocation	3	17685
5896	howrahs	3	17688
5897	dotted	3	17691
5898	chemical	3	17694
5899	plastic	3	17697
5900	viable	3	17700
5901	embassy	3	17703
5902	personally	3	17706
5903	deliver	3	17709
5904	kicks	3	17712
5905	saturdays	3	17715
5906	arindam	3	17718
5907	masons	3	17721
5908	nihar	3	17724
5909	escorting	3	17727
5910	maker	3	17730
5911	divorce	3	17733
5912	couples	3	17736
5913	separately	3	17739
5914	shy	3	17742
5915	weve	3	17745
5916	unexpected	3	17748
5917	fairs	3	17751
5918	communicative	3	17754
5919	anonymity	3	17757
5920	brilliant	3	17760
5921	studied	3	17763
5922	yearlong	3	17766
5923	employers	3	17769
5924	merely	3	17772
5925	stress	3	17775
5926	style	3	17778
5927	halls	3	17781
5928	deceaseds	3	17784
5929	oozing	3	17787
5930	lips	3	17790
5931	aluminium	3	17793
5932	diktat	3	17796
5933	axed	3	17799
5934	reinstated	3	17802
5935	reinstate	3	17805
5936	compromising	3	17808
5937	foiled	3	17811
5938	reopen	3	17814
5939	reconsider	3	17817
5940	scapegoat	3	17820
5941	dignitaries	3	17823
5942	delivering	3	17826
5943	absolved	3	17829
5944	facts	3	17832
5945	lowprofile	3	17835
5946	unhappiness	3	17838
5947	swimming	3	17841
5948	wouldnt	3	17844
5949	durand	3	17847
5950	doubt	3	17850
5951	sangha	3	17853
5952	haringhata	3	17856
5953	demonstrated	3	17859
5954	purba	3	17862
5955	cuffs	3	17865
5956	paramour	3	17868
5957	nilima	3	17871
5958	ammunition	3	17874
5959	drink	3	17877
5960	paan	3	17880
5961	tobacco	3	17883
5962	gazette	3	17886
5963	narcotic	3	17889
5964	corporal	3	17892
5965	improper	3	17895
5966	unfair	3	17898
5967	refrain	3	17901
5968	wealth	3	17904
5969	increments	3	17907
5970	dismissal	3	17910
5971	prefers	3	17913
5972	indirectly	3	17916
5973	penalised	3	17919
5974	caning	3	17922
5975	sadiachak	3	17925
5976	jhuma	3	17928
5977	elevenyearold	3	17931
5978	garment	3	17934
5979	clueless	3	17937
5980	abuse	3	17940
5981	slice	3	17943
5982	continuing	3	17946
5983	sales	3	17949
5984	largescale	3	17952
5985	tennis	3	17955
5986	featuring	3	17958
5987	dance	3	17961
5988	biswajyoti	3	17964
5989	tampered	3	17967
5990	dry	3	17970
5991	cease	3	17973
5992	sweepers	3	17976
5993	storekeeper	3	17979
5994	kishore	3	17982
5995	bulk	3	17985
5996	sleuth	3	17988
5997	possessing	3	17991
5998	infested	3	17994
5999	targeted	3	17997
6000	knock	3	18000
6001	nail	3	18003
6002	goyel	3	18006
6003	wheat	3	18009
6004	commander	3	18012
6005	paramilitary	3	18015
6006	parade	3	18018
6007	garibas	3	18021
6008	misbehaviour	3	18024
6009	suspend	3	18027
6010	namgyal	3	18030
6011	britons	3	18033
6012	luggage	3	18036
6013	politely	3	18039
6014	proceeded	3	18042
6015	branded	3	18045
6016	defeat	3	18048
6017	upset	3	18051
6018	mahishadal	3	18054
6019	gathering	3	18057
6020	print	3	18060
6021	antiragging	3	18063
6022	mentioning	3	18066
6023	bother	3	18069
6024	canals	3	18072
6025	harvesting	3	18075
6026	divide	3	18078
6027	rift	3	18081
6028	rupchand	3	18084
6029	kodaliaii	3	18087
6030	arambagh	3	18090
6031	hell	3	18093
6032	tow	3	18096
6033	recover	3	18099
6034	ardhendu	3	18102
6035	investigator	3	18105
6036	fleet	3	18108
6037	tramways	3	18111
6038	cstc	3	18114
6039	consultant	3	18117
6040	hiv	3	18120
6041	tells	3	18123
6042	goldsmith	3	18126
6043	infected	3	18129
6044	shanty	3	18132
6045	forsaken	3	18135
6046	calcuttan	3	18138
6047	srinagar	3	18141
6048	searches	3	18144
6049	sureka	3	18147
6050	employ	3	18150
6051	invested	3	18153
6052	roams	3	18156
6053	inquire	3	18159
6054	inaction	3	18162
6055	willingness	3	18165
6056	covering	3	18168
6057	jagabandhu	3	18171
6058	chhatra	3	18174
6059	parti	3	18177
6060	spared	3	18180
6061	sangita	3	18183
6062	lucky	3	18186
6063	babys	3	18189
6064	deputation	3	18192
6065	handful	3	18195
6066	erupted	3	18198
6067	discharge	3	18201
6068	brandishing	3	18204
6069	identities	3	18207
6070	eligibility	3	18210
6071	azad	3	18213
6072	presidents	3	18216
6073	successor	3	18219
6074	dams	3	18222
6075	mouthpiece	3	18225
6076	skipped	3	18228
6077	collective	3	18231
6078	backing	3	18234
6079	purnima	3	18237
6080	threeyearold	3	18240
6081	sensational	3	18243
6082	hindusthan	3	18246
6083	shramik	3	18249
6084	significantly	3	18252
6085	onetime	3	18255
6086	brave	3	18258
6087	cart	3	18261
6088	bjps	3	18264
6089	expectations	3	18267
6090	cheer	3	18270
6091	ironically	3	18273
6092	jan	3	18276
6093	faces	3	18279
6094	influential	3	18282
6095	stamp	3	18285
6096	hobnobbing	3	18288
6097	impression	3	18291
6098	galvanise	3	18294
6099	excess	3	18297
6100	industryfriendly	3	18300
6101	industrialisation	3	18303
6102	thwart	3	18306
6103	builders	3	18309
6104	efficiency	3	18312
6105	terminus	3	18315
6106	realising	3	18318
6107	yrold	3	18321
6108	confession	3	18324
6109	taboo	3	18327
6110	truths	3	18330
6111	electricals	3	18333
6112	promote	3	18336
6113	quashed	3	18339
6114	ultra	3	18342
6115	vires	3	18345
6116	screened	3	18348
6117	petitioned	3	18351
6118	chittaranjan	3	18354
6119	lacked	3	18357
6120	finalising	3	18360
6121	pumps	3	18363
6122	katra	3	18366
6123	thatched	3	18369
6124	flesh	3	18372
6125	capable	3	18375
6126	noobjection	3	18378
6127	quits	3	18381
6128	partyman	3	18384
6129	unionist	3	18387
6130	miners	3	18390
6131	masala	3	18393
6132	uneasy	3	18396
6133	rintu	3	18399
6134	termed	3	18402
6135	forms	3	18405
6136	comparative	3	18408
6137	religion	3	18411
6138	terrorising	3	18414
6139	morningwalkers	3	18417
6140	vijay	3	18420
6141	accomplices	3	18423
6142	netted	3	18426
6143	complainants	3	18429
6144	nr	3	18432
6145	cognizant	3	18435
6146	storm	3	18438
6147	blessings	3	18441
6148	voting	3	18444
6149	shivering	3	18447
6150	pulse	3	18450
6151	multicomplex	3	18453
6152	completion	3	18456
6153	totally	3	18459
6154	ace	3	18462
6155	twostorey	3	18465
6156	multinational	3	18468
6157	famous	3	18471
6158	becomes	3	18474
6159	cpmdominated	3	18477
6160	overwhelming	3	18480
6161	misbehaving	3	18483
6162	scrutinised	3	18486
6163	brickbats	3	18489
6164	bats	3	18492
6165	behaved	3	18495
6166	pt	3	18498
6167	halfakilometre	3	18501
6168	altercation	3	18504
6169	treasurer	3	18507
6170	ghoshs	3	18510
6171	chairs	3	18513
6172	possibilities	3	18516
6173	icc	3	18519
6174	vital	3	18522
6175	swift	3	18525
6176	townships	3	18528
6177	preparedness	3	18531
6178	warns	3	18534
6179	achieve	3	18537
6180	hinterland	3	18540
6181	wore	3	18543
6182	indrani	3	18546
6183	suvro	3	18549
6184	snags	3	18552
6185	goodwill	3	18555
6186	buyers	3	18558
6187	sole	3	18561
6188	talcher	3	18564
6189	utility	3	18567
6190	weeklong	3	18570
6191	negate	3	18573
6192	petitions	3	18576
6193	resumes	3	18579
6194	hospitalised	3	18582
6195	septic	3	18585
6196	bicycle	3	18588
6197	fitness	3	18591
6198	rejoin	3	18594
6199	newspapers	3	18597
6200	lenient	3	18600
6201	soumi	3	18603
6202	queries	3	18606
6203	wraps	3	18609
6204	shyamali	3	18612
6205	pati	3	18615
6206	humiliated	3	18618
6207	peaked	3	18621
6208	negotiations	3	18624
6209	crystals	3	18627
6210	annapurna	3	18630
6211	visvis	3	18633
6212	unholy	3	18636
6213	empowering	3	18639
6214	mentions	3	18642
6215	counters	3	18645
6216	ramadoss	3	18648
6217	obtain	3	18651
6218	interesting	3	18654
6219	induction	3	18657
6220	oceanography	3	18660
6221	disarray	3	18663
6222	releasing	3	18666
6223	chhetri	3	18669
6224	dinesh	3	18672
6225	smile	3	18675
6226	discounts	3	18678
6227	ditch	3	18681
6228	champdani	3	18684
6229	noconfidence	3	18687
6230	crucial	3	18690
6231	tonsured	3	18693
6232	paraded	3	18696
6233	doubles	3	18699
6234	sabyasachi	3	18702
6235	founder	3	18705
6236	tightlipped	3	18708
6237	celestine	3	18711
6238	scandal	3	18714
6239	founderdirector	3	18717
6240	deported	3	18720
6241	deport	3	18723
6242	ajc	3	18726
6243	stars	3	18729
6244	bust	3	18732
6245	unlock	3	18735
6246	lifting	3	18738
6247	curse	3	18741
6248	hangs	3	18744
6249	choa	3	18747
6250	gaznipur	3	18750
6251	checkup	3	18753
6252	prevailed	3	18756
6253	suit	3	18759
6254	daughtersinlaw	3	18762
6255	knocks	3	18765
6256	loop	3	18768
6257	avenge	3	18771
6258	scythes	3	18774
6259	sajed	3	18777
6260	lands	3	18780
6261	character	3	18783
6262	refrained	3	18786
6263	skirted	3	18789
6264	lowlying	3	18792
6265	vc	3	18795
6266	cma	3	18798
6267	phased	3	18801
6268	contrary	3	18804
6269	pre	3	18807
6270	ghati	3	18810
6271	dakshin	3	18813
6272	jodhpur	3	18816
6273	reexamination	3	18819
6274	mancha	3	18822
6275	respond	3	18825
6276	relay	3	18828
6277	tainted	3	18831
6278	brush	3	18834
6279	securing	3	18837
6280	debashis	3	18840
6281	trips	3	18843
6282	secrets	3	18846
6283	monthold	3	18849
6284	author	3	18852
6285	taslima	3	18855
6286	kirtania	3	18858
6287	doused	3	18861
6288	trauma	3	18864
6289	tears	3	18867
6290	preventing	3	18870
6291	electrocuted	3	18873
6292	drunken	3	18876
6293	tendency	3	18879
6294	fights	3	18882
6295	trials	3	18885
6296	nonpayment	3	18888
6297	pathbreaking	3	18891
6298	seureca	3	18894
6299	latest	3	18897
6300	magic	3	18900
6301	strictures	3	18903
6302	engaging	3	18906
6303	increment	3	18909
6304	rewarded	3	18912
6305	finalise	3	18915
6306	selecting	3	18918
6307	subjected	3	18921
6308	ironore	3	18924
6309	allindia	3	18927
6310	counterpart	3	18930
6311	naveen	3	18933
6312	patnaik	3	18936
6313	linkages	3	18939
6314	reserves	3	18942
6315	rejecting	3	18945
6316	ten	3	18948
6317	earner	3	18951
6318	sewak	3	18954
6319	carries	3	18957
6320	enabling	3	18960
6321	postal	3	18963
6322	doortodoor	3	18966
6323	sewaks	3	18969
6324	wireless	3	18972
6325	re	3	18975
6326	ideals	3	18978
6327	emphasised	3	18981
6328	piu	3	18984
6329	confused	3	18987
6330	diploma	3	18990
6331	biopesticide	3	18993
6332	pursuing	3	18996
6333	resurgent	3	18999
6334	underlining	3	19002
6335	fancy	3	19005
6336	mining	3	19008
6337	hordes	3	19011
6338	quartet	3	19014
6339	yaqoob	3	19017
6340	prefer	3	19020
6341	iii	3	19023
6342	necessity	3	19026
6343	im	3	19029
6344	swelled	3	19032
6345	prabodh	3	19035
6346	establishments	3	19038
6347	shristi	3	19041
6348	collaboration	3	19044
6349	retiring	3	19047
6350	paralyse	3	19050
6351	dharnas	3	19053
6352	unleashed	3	19056
6353	defied	3	19059
6354	flimsy	3	19062
6355	nomans	3	19065
6356	theory	3	19068
6357	objections	3	19071
6358	conveyed	3	19074
6359	difference	3	19077
6360	legislature	3	19080
6361	publicly	3	19083
6362	cure	3	19086
6363	hepajuddins	3	19089
6364	bloody	3	19092
6365	crude	3	19095
6366	splinter	3	19098
6367	manicktala	3	19101
6368	bagmari	3	19104
6369	lull	3	19107
6370	bandwan	3	19110
6371	journey	3	19113
6372	brakes	3	19116
6373	tapped	3	19119
6374	auddy	3	19122
6375	signatures	3	19125
6376	noose	3	19128
6377	haunt	3	19131
6378	sunderlal	3	19134
6379	tightened	3	19137
6380	saree	3	19140
6381	sachchidananda	3	19143
6382	boats	3	19146
6383	saloon	3	19149
6384	betai	3	19152
6385	nitish	3	19155
6386	nominees	3	19158
6387	appreciated	3	19161
6388	mohammed	3	19164
6389	ripples	3	19167
6390	positions	3	19170
6391	pwmcc	3	19173
6392	spurt	3	19176
6393	survive	3	19179
6394	infiltrators	3	19182
6395	suburban	3	19185
6396	smooth	3	19188
6397	widespread	3	19191
6398	poisoned	3	19194
6399	polices	3	19197
6400	stable	3	19200
6401	majhi	3	19203
6402	sevac	3	19206
6403	dhakuria	3	19209
6404	housed	3	19212
6405	interestingly	3	19215
6406	cellphones	3	19218
6407	surprising	3	19221
6408	cough	3	19224
6409	resolve	3	19227
6410	darkness	3	19230
6411	abandoning	3	19233
6412	unlocked	3	19236
6413	scoured	3	19239
6414	nayapatti	3	19242
6415	hideouts	3	19245
6416	nandy	3	19248
6417	ive	3	19251
6418	pierced	3	19254
6419	curtain	3	19257
6420	listened	3	19260
6421	inmate	3	19263
6422	tarpaulins	3	19266
6423	camping	3	19269
6424	embarrassment	3	19272
6425	sikdars	3	19275
6426	soulsearching	3	19278
6427	tarnish	3	19281
6428	obviously	3	19284
6429	mantris	3	19287
6430	bursting	3	19290
6431	hole	3	19293
6432	bangur	3	19296
6433	afroz	3	19299
6434	tussle	3	19302
6435	succession	3	19305
6436	tushar	3	19308
6437	acceptable	3	19311
6438	marred	3	19314
6439	bags	3	19317
6440	breathe	3	19320
6441	postpuja	3	19323
6442	irked	3	19326
6443	daldali	3	19329
6444	amjharna	3	19332
6445	mahila	3	19335
6446	drowned	3	19338
6447	burned	3	19341
6448	intoxicated	3	19344
6449	sprinkled	3	19347
6450	slept	3	19350
6451	leather	3	19353
6452	seal	3	19356
6453	occupation	3	19359
6454	animikha	3	19362
6455	jointsector	3	19365
6456	shrachi	3	19368
6457	hotbed	3	19371
6458	muras	3	19374
6459	lax	3	19377
6460	dereliction	3	19380
6461	concerning	3	19383
6462	doubts	3	19386
6463	paediatric	3	19389
6464	captain	3	19392
6465	shamshergunj	3	19395
6466	lions	3	19398
6467	teesta	3	19401
6468	sleepless	3	19404
6469	roys	3	19407
6470	belongings	3	19410
6471	strewn	3	19413
6472	occupy	3	19416
6473	walks	3	19419
6474	german	3	19422
6475	fruits	3	19425
6476	ensued	3	19428
6477	kalikote	3	19431
6478	briefcase	3	19434
6479	ac	3	19437
6480	canteen	3	19440
6481	dozed	3	19443
6482	mosquito	3	19446
6483	smash	3	19449
6484	assaulting	3	19452
6485	tinkitam	3	19455
6486	earnest	3	19458
6487	sympathetic	3	19461
6488	eldest	3	19464
6489	game	3	19467
6490	mentor	3	19470
6491	mangrove	3	19473
6492	guide	3	19476
6493	mutual	3	19479
6494	rampant	3	19482
6495	bjpled	3	19485
6496	gm	3	19488
6497	brown	3	19491
6498	fief	3	19494
6499	roughly	3	19497
6500	reminded	3	19500
6501	ambit	3	19503
6502	intervals	3	19506
6503	crippled	3	19509
6504	twoandahalf	3	19512
6505	overflowing	3	19515
6506	ichamati	3	19518
6507	mallick	3	19521
6508	restructure	3	19524
6509	curriculum	3	19527
6510	dean	3	19530
6511	suggestions	3	19533
6512	vision	3	19536
6513	gap	3	19539
6514	biomedical	3	19542
6515	wildcat	3	19545
6516	projectii	3	19548
6517	packets	3	19551
6518	amta	3	19554
6519	domjur	3	19557
6520	booths	3	19560
6521	beach	3	19563
6522	deploying	3	19566
6523	requisitioned	3	19569
6524	nc	3	19572
6525	uninterrupted	3	19575
6526	stretches	3	19578
6527	raut	3	19581
6528	luxury	3	19584
6529	gurupada	3	19587
6530	heckled	3	19590
6531	indopak	3	19593
6532	feud	3	19596
6533	clammed	3	19599
6534	trekker	3	19602
6535	assist	3	19605
6536	brain	3	19608
6537	kinsuk	3	19611
6538	sounds	3	19614
6539	bookings	3	19617
6540	kiosk	3	19620
6541	tenant	3	19623
6542	rent	3	19626
6543	agitated	3	19629
6544	affiliate	3	19632
6545	subimal	3	19635
6546	hesitate	3	19638
6547	landlord	3	19641
6548	assets	3	19644
6549	egg	3	19647
6550	anticipated	3	19650
6551	ranged	3	19653
6552	brings	3	19656
6553	siltation	3	19659
6554	mahapatra	3	19662
6555	scaled	3	19665
6556	resisted	3	19668
6557	description	3	19671
6558	merchant	3	19674
6559	emitting	3	19677
6560	shyambazar	3	19680
6561	rescheduled	3	19683
6562	qualification	3	19686
6563	kars	3	19689
6564	oversees	3	19692
6565	radhanath	3	19695
6566	similarly	3	19698
6567	walkout	3	19701
6568	antisocial	3	19704
6569	chance	3	19707
6570	taj	3	19710
6571	retaliatory	3	19713
6572	assessment	3	19716
6573	excellence	3	19719
6574	habitat	3	19722
6575	sweet	3	19725
6576	estimate	3	19728
6577	dolphin	3	19731
6578	spring	3	19734
6579	performers	3	19737
6580	conciliatory	3	19740
6581	wreaked	3	19743
6582	lobbies	3	19746
6583	beefed	3	19749
6584	propose	3	19752
6585	prank	3	19755
6586	tumpa	3	19758
6587	goddess	3	19761
6588	shoulder	3	19764
6589	weeping	3	19767
6590	creating	3	19770
6591	infotech	3	19773
6592	formation	3	19776
6593	pat	3	19779
6594	suggesting	3	19782
6595	hovering	3	19785
6596	arjun	3	19788
6597	vatican	3	19791
6598	lords	3	19794
6599	murshidabads	3	19797
6600	happily	3	19800
6601	washed	3	19803
6602	traffickers	3	19806
6603	haran	3	19809
6604	fatherson	3	19812
6605	sankha	3	19815
6606	singled	3	19818
6607	luck	3	19821
6608	obcs	3	19824
6609	governmentrun	3	19827
6610	samrat	3	19830
6611	studio	3	19833
6612	rajgharia	3	19836
6613	sb	3	19839
6614	grocery	3	19842
6615	ruining	3	19845
6616	tikadar	3	19848
6617	prodding	3	19851
6618	dubai	3	19854
6619	archana	3	19857
6620	physician	3	19860
6621	teestatorsha	3	19863
6622	bihars	3	19866
6623	attributed	3	19869
6624	subsidenceprone	3	19872
6625	barakar	3	19875
6626	dole	3	19878
6627	salvo	3	19881
6628	classic	3	19884
6629	crowds	3	19887
6630	bazaar	3	19890
6631	plight	3	19893
6632	gorabazar	3	19896
6633	towns	3	19899
6634	showered	3	19902
6635	unplanned	3	19905
6636	malls	3	19908
6637	profit	3	19911
6638	nababhat	3	19914
6639	alisha	3	19917
6640	russian	3	19920
6641	norm	3	19923
6642	consensus	3	19926
6643	candidature	3	19929
6644	paritosh	3	19932
6645	unilateral	3	19935
6646	unity	3	19938
6647	allotting	3	19941
6648	misled	3	19944
6649	mans	3	19947
6650	tremendous	3	19950
6651	fresher	3	19953
6652	visibly	3	19956
6653	avert	3	19959
6654	mahadeb	3	19962
6655	promptly	3	19965
6656	sanat	3	19968
6657	corners	3	19971
6658	artist	3	19974
6659	undergarment	3	19977
6660	assuring	3	19980
6661	formulating	3	19983
6662	sparking	3	19986
6663	highrises	3	19989
6664	adhering	3	19992
6665	donned	3	19995
6666	montessori	3	19998
6667	safer	3	20001
6668	wont	3	20004
6669	pools	3	20007
6670	antiques	3	20010
6671	smugglers	3	20013
6672	formalities	3	20016
6673	manuscripts	3	20019
6674	probate	3	20022
6675	hamper	3	20025
6676	mart	3	20028
6677	queuing	3	20031
6678	ge	3	20034
6679	bit	3	20037
6680	mad	3	20040
6681	wanting	3	20043
6682	gorumara	3	20046
6683	conservator	3	20049
6684	amounting	3	20052
6685	nightlong	3	20055
6686	globetrotter	3	20058
6687	motorcycleborne	3	20061
6688	sufola	3	20064
6689	joypur	3	20067
6690	hail	3	20070
6691	resented	3	20073
6692	mukherjees	3	20076
6693	hinted	3	20079
6694	oneday	3	20082
6695	hire	3	20085
6696	intensify	3	20088
6697	stuff	3	20091
6698	garments	3	20094
6699	packaged	3	20097
6700	commodities	3	20100
6701	cheated	3	20103
6702	sellers	3	20106
6703	redress	3	20109
6704	infidelity	3	20112
6705	ruksana	3	20115
6706	telefilm	3	20118
6707	bhagabangola	3	20121
6708	lament	3	20124
6709	salmas	3	20127
6710	medium	3	20130
6711	reins	3	20133
6712	rendered	3	20136
6713	campaigning	3	20139
6714	vij	3	20142
6715	rashid	3	20145
6716	akbar	3	20148
6717	spree	3	20151
6718	apathy	3	20154
6719	flout	3	20157
6720	apologised	3	20160
6721	restriction	3	20163
6722	wondered	3	20166
6723	sensitive	3	20169
6724	prevailing	3	20172
6725	preferred	3	20175
6726	hugged	3	20178
6727	grewal	3	20181
6728	dhaba	3	20184
6729	restricted	3	20187
6730	outlets	3	20190
6731	highly	3	20193
6732	gadgets	3	20196
6733	affordable	3	20199
6734	immunisation	3	20202
6735	objective	3	20205
6736	observer	3	20208
6737	prod	3	20211
6738	swarna	3	20214
6739	navami	3	20217
6740	psus	3	20220
6741	seventies	3	20223
6742	pharmaceuticals	3	20226
6743	scenes	3	20229
6744	pandalhoppers	3	20232
6745	repaired	3	20235
6746	fan	3	20238
6747	disposal	3	20241
6748	scrutinising	3	20244
6749	batch	3	20247
6750	recognise	3	20250
6751	anjali	3	20253
6752	cottage	3	20256
6753	demonstrating	3	20259
6754	pelted	3	20262
6755	spate	3	20265
6756	blaring	3	20268
6757	dose	3	20271
6758	vain	3	20274
6759	sarangi	3	20277
6760	undergo	3	20280
6761	priyankas	3	20283
6762	proceed	3	20286
6763	extreme	3	20289
6764	apprehending	3	20292
6765	honoured	3	20295
6766	laxmi	3	20298
6767	grateful	3	20301
6768	tracing	3	20304
6769	hide	3	20307
6770	criticising	3	20310
6771	ek	3	20313
6772	mil	3	20316
6773	lent	3	20319
6774	bright	3	20322
6775	resurgence	3	20325
6776	caters	3	20328
6777	queues	3	20331
6778	replacing	3	20334
6779	mechanical	3	20337
6780	carpet	3	20340
6781	abhijit	3	20343
6782	pharma	3	20346
6783	flaunting	3	20349
6784	ashutosh	3	20352
6785	happens	3	20355
6786	superior	3	20358
6787	cruelty	3	20361
6788	statue	3	20364
6789	russia	3	20367
6790	tieup	3	20370
6791	generally	3	20373
6792	supplying	3	20376
6793	adhya	3	20379
6794	gained	3	20382
6795	anomalies	3	20385
6796	spongeiron	3	20388
6797	mangalpur	3	20391
